"formula","logLik","RMSE","MAE","R","R2","AIC","n_predictors","intercept","sigma","sigma2","MWa","logKowb","Mptc","LogSaqd","LogSoce","Hdf","Hag","MVh","Texpi","Skin.thicknessj","model_rank"
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Hag + MVh + Skin.thicknessj",-371.226265053651,0.769149117176012,0.603423473465587,0.740654479697331,0.548569058295724,760.452530107301,7,-2.21537739534839,0.778916481370005,0.60671088494983,-0.00702222296905601,0.371030859867697,NA,-0.0367059441608222,NA,-0.0657165741880735,0.104503131203206,0.000489856583993241,NA,0.115357520130952,151
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Hag + MVh + Skin.thicknessj",-371.22675385964,0.769150288406482,0.603424413982778,0.740653551568875,0.548567683451588,760.453507719279,7,-2.21530816836468,0.77891766747384,0.606712732702887,-0.00702185496584408,0.407719204950861,NA,NA,-0.0366646198276105,-0.065710273054767,0.104498105567113,0.000489971478248581,NA,0.115418455544288,152
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Hag + MVh",-371.228341509689,0.769154092594997,0.603392945417299,0.74065053696456,0.548563217905891,758.456683019379,6,-2.20344905920921,0.777680209987523,0.604786509006237,-0.00703027179553928,0.370902100913496,NA,-0.0368706910074738,NA,-0.0658250658784528,0.104523335635914,0.000490430951130996,NA,NA,153
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Hag + MVh",-371.228832503603,0.769155269075579,0.603393874448447,0.740649604664711,0.548561836889993,758.457665007205,6,-2.20337356032755,0.777681399509459,0.604788359142991,-0.00702990804016234,0.407755219049972,NA,NA,-0.0368294602818694,-0.0658188193031905,0.104518321483109,0.000490546050637232,NA,NA,154
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Hag + Skin.thicknessj",-371.270368910819,0.769254801828043,0.603415753083105,0.740570720706073,0.548444992367113,758.540737821638,6,-2.20503531922346,0.777782035588214,0.604944894883745,-0.00667775847338149,NA,NA,-0.410085541153244,0.371365033608239,-0.0689044769740754,0.103115850783655,NA,NA,0.118598494937438,155
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Hag",-371.272563149468,0.769260060190617,0.603384375135974,0.74056655271151,0.548438818995009,756.545126298936,5,-2.19275912310868,0.776551787755014,0.603032679065508,-0.00668561859937756,NA,NA,-0.410125383101271,0.371233016234537,-0.0690198679246595,0.103134943813426,NA,NA,NA,156
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Hag + Skin.thicknessj",-371.275261882475,0.769266527593239,0.603427680013685,0.740561426310809,0.5484312261395,758.550523764949,6,-2.20512437385332,0.777793891334192,0.604963337396785,-0.00667784232232858,0.371332261964001,NA,-0.0387575594466524,NA,-0.0689103498925539,0.103109139488821,NA,NA,0.11854961109996,157
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Hag + Skin.thicknessj",-371.27577327903,0.769267753140172,0.603428680079702,0.74056045486952,0.548429787316551,758.551546558059,6,-2.20505382443313,0.777795130466384,0.604965264977219,-0.00667739846328523,0.410073022289397,NA,NA,-0.0387171672747402,-0.0689047981530826,0.103103850050305,NA,NA,0.118610734058888,158
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Hag",-371.277454245857,0.769271781541919,0.603396311266016,0.740557261699154,0.548425057855349,756.554908491715,5,-2.19285321262552,0.776563620211656,0.603051056236232,-0.00668569915807906,0.371200298981682,NA,-0.0389293427510337,NA,-0.0690256958216797,0.103128223910503,NA,NA,NA,159
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Hag",-371.277967896676,0.769273012499539,0.603397299996994,0.740556285956877,0.548423612670244,756.555935793351,5,-2.19277636969661,0.776564862837382,0.603052986193642,-0.00668525942277835,0.410112870352437,NA,NA,-0.0388890460334417,-0.0690202000680319,0.103122945507776,NA,NA,NA,160
"logkpl ~ MWa + logKowb + Hdf + Hag + MVh + Skin.thicknessj",-371.436050218861,0.769651948366464,0.603801327071976,0.740255779751526,0.54797861945554,758.872100437722,6,-2.15046199208562,0.778183584518875,0.605569691214645,-0.00670725551263133,0.391266385501981,NA,NA,NA,-0.0608359681248613,0.100037237322578,0.000607144385142018,NA,0.167700652014929,161
"logkpl ~ MWa + logKowb + Hdf + Hag + MVh",-371.440441740196,0.769662477855784,0.603688593867446,0.740247425731211,0.547966251301685,756.880883480391,5,-2.13266139480712,0.776958019890909,0.603663764672803,-0.00671692104375458,0.391211123482428,NA,NA,NA,-0.0609620993189038,0.100037470710027,0.000608747918914032,NA,NA,162
"logkpl ~ MWa + logKowb + Hdf + Hag + Skin.thicknessj",-371.512233709862,0.769834632886026,0.60379413687101,0.740110809593801,0.547764010477591,757.024467419724,5,-2.13302361011353,0.777131806758867,0.603933845076301,-0.0062525134504667,0.393065870627157,NA,NA,NA,-0.0645054376270585,0.0979724668013587,NA,NA,0.175386006187243,163
"logkpl ~ MWa + logKowb + Hdf + Hag",-371.517035257501,0.769846148229668,0.603628420290692,0.740101669434576,0.547750481099846,755.034070515001,4,-2.11435682370728,0.775912799554687,0.602040672512791,-0.00626136694028161,0.39301304011272,NA,NA,NA,-0.0646475019359928,0.097967007030116,NA,NA,NA,164
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hag + MVh + Skin.thicknessj",-371.647326104162,0.770158684882027,0.604174233153859,0.739853502046213,0.547383204490046,761.294652208324,7,-2.25618691650356,0.77993886949698,0.608304640152227,-0.00748508545111813,-102.782506279657,NA,-103.205751113753,103.187506879951,NA,0.0890038849643992,0.00108983074579752,NA,0.217208241954073,165
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hag + MVh",-371.654678901847,0.770176326270974,0.60407215457819,0.739839488547544,0.547362468814292,759.309357803693,6,-2.23387585519869,0.77871377518264,0.606395143659199,-0.00750165526964964,-102.768013433161,NA,-103.191387307316,103.172875479736,NA,0.0889966141178599,0.00109253713236935,NA,NA,166
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hag + Skin.thicknessj",-371.901867515467,0.770769635113708,0.604661564529159,0.73936784987484,0.546664817428544,759.803735030935,6,-2.23913612923592,0.779313660888051,0.607329782046737,-0.00672893823141552,-100.023043662293,NA,-100.454123936183,100.432552611219,NA,0.0840978889398104,NA,NA,0.235895577484558,167
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hag",-371.910527993829,0.770790430514944,0.604681064860963,0.739351306950347,0.546640355089187,757.821055987658,5,-2.21485438075565,0.778096664283488,0.60543441896909,-0.00674489773291794,-99.9998568252954,NA,-100.431098407422,100.409227429418,NA,0.084076756769041,NA,NA,NA,168
"logkpl ~ MWa + Mptc + LogSaqd + Hdf + Hag + MVh + Texpi + Skin.thicknessj",-372.08596071979,0.771211797567241,0.623624446382746,0.739015929794662,0.546144544490268,764.17192143958,8,-10.9052316469746,0.782255965434624,0.611924395458056,-0.00195034727926504,NA,-0.00371377933966044,-0.330679728358408,NA,-0.186328590899607,-0.0160260842248465,-0.00335353350555775,0.0309124440689581,-0.411635076998502,169
"logkpl ~ MWa + Mptc + LogSaqd + Hdf + Hag + MVh + Texpi",-372.112293948259,0.77127506650646,0.623659059293808,0.738965543401829,0.54607007433516,762.224587896517,7,-10.9551092649378,0.78106942796393,0.6100694512999,-0.00192088987899653,NA,-0.00371296048552741,-0.330396569351452,NA,-0.186132768115515,-0.0162396639848001,-0.00335544637496541,0.030934764867152,NA,170
"logkpl ~ MWa + Mptc + LogSaqd + Hdf + MVh + Texpi + Skin.thicknessj",-372.164066899709,0.771399472758567,0.622222580781363,0.738866446132739,0.545923625220823,762.328133799419,7,-10.6940614902612,0.781195414041255,0.610266274919088,-0.00230962366363239,NA,-0.00371608787846413,-0.339118509104499,NA,-0.193174248181309,NA,-0.00325676122408187,0.0301601191937907,-0.427909154833166,171
"logkpl ~ MWa + Mptc + LogSaqd + Hdf + MVh + Texpi",-372.192524427956,0.771467862463776,0.622121393910827,0.738811957034415,0.545843107857022,760.385048855912,6,-10.7430112920548,0.780019628128488,0.608430620265705,-0.0022839655171587,NA,-0.0037152682011402,-0.338940971783813,NA,-0.193065465200427,NA,-0.00325740938770832,0.0301729065573961,NA,172
"logkpl ~ MWa + LogSaqd + LogSoce + Hag + MVh + Skin.thicknessj",-372.298019425663,0.771721443072473,0.606930076289374,0.738609840904564,0.545544497081065,760.596038851326,6,-2.2726171500455,0.78027601969283,0.608830666907685,-0.00747042105652771,NA,NA,-0.427201484064103,0.404564019395747,NA,0.0898969062676143,0.00101494166645019,NA,0.214492395439035,173
"logkpl ~ MWa + logKowb + LogSaqd + Hag + MVh + Skin.thicknessj",-372.303141255957,0.771733756648173,0.606943301613438,0.738600023283963,0.54552999439507,760.606282511914,6,-2.27271253807721,0.780288469765225,0.608850096048556,-0.00747040665080454,0.404535788755674,NA,-0.0226745717169665,NA,NA,0.0898887120850629,0.00101477006730493,NA,0.214455651908885,174
"logkpl ~ MWa + logKowb + LogSoce + Hag + MVh + Skin.thicknessj",-372.303428678462,0.771734447656735,0.606943658591198,0.738599472333951,0.545529180531991,760.606857356924,6,-2.27263891064851,0.780289168433657,0.608851186374889,-0.00747001450412922,0.42719122114598,NA,NA,-0.0226357143959942,NA,0.0898851308447644,0.00101484105079719,NA,0.214505285217641,175
"logkpl ~ MWa + LogSaqd + LogSoce + Hag + MVh",-372.305160510051,0.771738611263277,0.606813607574065,0.73859615261778,0.545524276661787,758.610321020101,5,-2.25058272675097,0.779053832727998,0.606924874288183,-0.00748678576636082,NA,NA,-0.427328359972983,0.404427258622239,NA,0.0898896019726415,0.00101762464635751,NA,NA,176
"logkpl ~ MWa + logKowb + LogSaqd + Hag + MVh",-372.310279666452,0.771750918684316,0.606826784196472,0.738586339504201,0.545509780902215,758.620559332904,5,-2.25068186247622,0.779066256809665,0.606944232499422,-0.00748676857128662,0.404399055697736,NA,-0.0229381546275367,NA,NA,0.0898814094923318,0.00101745267008128,NA,NA,177
"logkpl ~ MWa + logKowb + LogSoce + Hag + MVh",-372.310570380219,0.771751617621135,0.606826998270143,0.738585782210167,0.545508957683004,758.621140760438,5,-2.25060319057496,0.779066962371625,0.60694533185895,-0.00748638022627655,0.427318113231038,NA,NA,-0.0228993750872222,NA,0.0898778293421826,0.00101752407044539,NA,NA,178
"logkpl ~ MWa + logKowb + Hag + MVh + Skin.thicknessj",-372.385015496056,0.771930620117222,0.606901493424009,0.738443024931846,0.545298101070495,758.770030992111,5,-2.22873300186956,0.779247661611768,0.607226918127408,-0.00724899247246081,0.415819200416763,NA,NA,NA,NA,0.0877394280446761,0.00106455448085849,NA,0.243055421519986,179
"logkpl ~ MWa + logKowb + Hag + MVh",-372.394194311506,0.771952693357114,0.606723027196984,0.738425416974514,0.545272096433985,756.788388623012,4,-2.20314522731708,0.778035944979241,0.605339931679741,-0.00726464357855111,0.415812880219947,NA,NA,NA,NA,0.0877027782488917,0.00106825647675182,NA,NA,180
"logkpl ~ MWa + LogSaqd + LogSoce + Hag + Skin.thicknessj",-372.518317192637,0.772251246378399,0.607296878193738,0.738187168684632,0.544920296010633,759.036634385273,5,-2.2562971200294,0.779571327052368,0.60773145396219,-0.00676529923115755,NA,NA,-0.434412878862597,0.408781267194871,NA,0.0852972181080046,NA,NA,0.231995802391599,181
"logkpl ~ MWa + logKowb + LogSaqd + Hag + Skin.thicknessj",-372.523356233258,0.772263369231807,0.607310470557019,0.738177490955416,0.544906008153233,759.046712466516,5,-2.25639527506679,0.779583564816909,0.607750534532639,-0.00676540662769112,0.408752940410077,NA,-0.0256678811009343,NA,NA,0.0852901576921675,NA,NA,0.231956531089622,182
"logkpl ~ MWa + logKowb + LogSoce + Hag + Skin.thicknessj",-372.523673105628,0.772264131565279,0.60731045980414,0.738176882371808,0.544905109668162,759.047346211255,5,-2.25632297731242,0.779584334376452,0.607751734405175,-0.00676497743818534,0.434402768391799,NA,NA,-0.0256303395525437,NA,0.0852863940911493,NA,NA,0.232005984096131,183
"logkpl ~ MWa + LogSaqd + LogSoce + Hag",-372.52666162094,0.772271321390594,0.607287629614122,0.73817114255933,0.544896635707347,757.053323241881,4,-2.23241278826696,0.778357083910757,0.605839750074058,-0.00678098666404674,NA,NA,-0.434570761214697,0.408645374855933,NA,0.08527616178283,NA,NA,NA,184
"logkpl ~ MWa + logKowb + LogSaqd + Hag",-372.531697575354,0.772283437134134,0.607301025112863,0.738161470044613,0.544882355858424,757.063395150707,4,-2.23251495554242,0.778369295130506,0.605858759601961,-0.00678109136581256,0.40861707784651,NA,-0.0259615960677377,NA,NA,0.085269106032959,NA,NA,NA,185
"logkpl ~ MWa + logKowb + LogSoce + Hag",-372.532017987451,0.77228420800354,0.607301084191085,0.73816085461727,0.544881447289299,757.064035974902,4,-2.23243763665441,0.778370072074627,0.60585996910146,-0.00678066572427088,0.434560668467704,NA,NA,-0.0259241377928857,NA,0.0852653423506377,NA,NA,NA,186
"logkpl ~ MWa + logKowb + Hag + Skin.thicknessj",-372.628805412005,0.772517101054972,0.607192948675111,0.737974871681146,0.544606911232804,757.25761082401,4,-2.20537328212134,0.778604800403071,0.606225435210706,-0.00647372101995059,0.421844889186349,NA,NA,NA,NA,0.082584231568939,NA,NA,0.265521119168919,187
"logkpl ~ MWa + logKowb + Hag",-372.639746278473,0.772543431741845,0.607173203851376,0.737953838133104,0.544575867215379,755.279492556946,3,-2.17732266233855,0.777402243361397,0.604354247983333,-0.00648787810831324,0.421860881148307,NA,NA,NA,NA,0.0825245907961601,NA,NA,NA,188
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + MVh + Skin.thicknessj",-373.570299330182,0.774786221964429,0.613721383464275,0.736157403265722,0.541927722382931,765.140598660364,7,-2.11130913522353,0.784625171309128,0.615636659451878,-0.00495291362880423,-109.756161763005,NA,-110.095116393383,110.085866185611,-0.0412413069803701,NA,0.000142569798405509,NA,0.148749065706202,189
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + MVh",-373.573701995608,0.774794434899827,0.613687783601333,0.736150807213424,0.541918010960976,763.147403991217,6,-2.09590587816047,0.783383075811486,0.613689043467865,-0.00496277353748224,-109.756394643492,NA,-110.095379639878,110.085922782256,-0.0413746158646011,NA,0.000143207096506205,NA,NA,190
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Skin.thicknessj",-373.574431625837,0.774796196002884,0.613538925906074,0.736149392802464,0.541915928523437,763.148863251674,6,-2.10867893163792,0.783384856436478,0.613691833294001,-0.00485979857264177,-109.46436907964,NA,-109.804279576093,109.794323886124,-0.0422787831378619,NA,NA,NA,0.149556565575442,191
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf",-373.577871329503,0.77480449844399,0.613504322776017,0.736142724706365,0.541906111138112,761.155742659006,5,-2.09317985923701,0.7821487811004,0.611756715776842,-0.00486929374617015,-109.46329178146,NA,-109.803237105603,109.793070468165,-0.0424174818439278,NA,NA,NA,NA,192
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + MVh + Skin.thicknessj",-374.013457844525,0.775856596510486,0.614590380709481,0.735296665088702,0.540661185690567,764.026915689049,6,-2.15784538346242,0.78445701154474,0.615372802961704,-0.00544359665593386,-106.552660846806,NA,-106.910650478008,106.908438139306,NA,NA,0.000527724378377183,NA,0.211456043715141,193
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + MVh",-374.020324406403,0.775873193159419,0.614564176216102,0.735283301654154,0.540641533691434,762.040648812806,5,-2.13613294681266,0.783227605850023,0.61344548256556,-0.00545989005637644,-106.538251941992,NA,-106.896372385857,106.893898264356,NA,NA,0.000530403802270382,NA,NA,194
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Skin.thicknessj",-374.074025474013,0.776003002206618,0.614270965329378,0.735178762630445,0.540487813022833,762.148050948025,5,-2.15204900036097,0.783358645342228,0.613650767232411,-0.00512282039263479,-105.073783202431,NA,-105.437470679919,105.433159704043,NA,NA,NA,NA,0.220927750967309,195
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce",-374.081519819662,0.77602111966023,0.61421749825182,0.735164169541897,0.540466356178227,760.163039639323,4,-2.12932808730095,0.782136431875088,0.611737398066294,-0.0051381454693776,-105.050878605919,NA,-105.414733019116,105.410137336976,NA,NA,NA,NA,NA,196
"logkpl ~ MWa + Mptc + LogSaqd + Hdf + Hag + Texpi + Skin.thicknessj",-374.085542665913,0.776030844997346,0.625310633655891,0.735156335802146,0.540454838070038,766.171085331826,7,-9.81258435813468,0.78588559971213,0.617616175834894,-0.00447640723891979,NA,-0.0033911013871643,-0.313455167847807,NA,-0.168263563532593,-0.00411552890141699,NA,0.0268534690249913,-0.429574259455302,197
"logkpl ~ MWa + Mptc + LogSaqd + Hdf + Texpi + Skin.thicknessj",-374.090742448921,0.776043415790755,0.624865474430672,0.735146209783848,0.540439949759558,764.181484897841,6,-9.76544146352957,0.784645901727486,0.61566919109774,-0.00455156257696762,NA,-0.00339415082327839,-0.315800197386577,NA,-0.170196874348266,NA,NA,0.0266867745514119,-0.433709215177184,198
"logkpl ~ MWa + Mptc + LogSaqd + Hdf + Hag + Texpi",-374.113866583414,0.776099322266475,0.625273026231489,0.735101172354966,0.540373733597645,764.227733166828,6,-9.86398652371667,0.784702427929708,0.615757900398779,-0.00444716901817407,NA,-0.00339005474300543,-0.313149407948614,NA,-0.168048447950391,-0.00433133198979597,NA,0.0268743469336267,NA,199
"logkpl ~ MWa + Mptc + LogSaqd + Hdf + Texpi",-374.119627859843,0.776113251745781,0.624814673135954,0.735089950038415,0.540357234647479,762.239255719686,5,-9.81486756494802,0.783469939924089,0.613825146764655,-0.00452600882090668,NA,-0.00339325509261586,-0.31561554941668,NA,-0.170081981605025,NA,NA,0.0266990346353868,NA,200
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + MVh + Skin.thicknessj",-374.302499225988,0.776555523790133,0.616522900507183,0.734733438668123,0.539833225897084,764.604998451976,6,-2.13002951417982,0.785163686473518,0.616482014556684,-0.00493910449731774,NA,NA,-0.343395679099313,0.329970343916258,-0.0392506784627122,NA,7.52571453015039e-05,NA,0.14881713562736,201
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Skin.thicknessj",-374.303646851138,0.776558300102415,0.616422530647724,0.734731199520684,0.539829935549103,762.607293702276,5,-2.12861308113599,0.783919206842868,0.61452932285715,-0.00488991024966793,NA,NA,-0.34389463820678,0.330102304449147,-0.0398018077843062,NA,NA,NA,0.149243823988397,202
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + MVh",-374.305889504728,0.776563725514699,0.616489291215355,0.734726823782066,0.539823505584882,762.611779009456,5,-2.11461924806719,0.78392468368201,0.61453790968594,-0.00494896888874169,NA,NA,-0.343426068430786,0.329793979968261,-0.039384044125677,NA,7.58945921512312e-05,NA,NA,203
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + MVh + Skin.thicknessj",-374.306898104866,0.776566165525638,0.616533371007033,0.734724855830196,0.539820613774702,764.613796209732,6,-2.13011409832169,0.785174446173272,0.616498910923504,-0.00493920183834215,0.329939512046045,NA,-0.0134640553628674,NA,-0.0392609397741901,NA,7.51125662001616e-05,NA,0.14876565842167,204
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf",-374.307056657179,0.776566549096953,0.616387971556673,0.734724546465834,0.539820159179425,760.614113314358,4,-2.11314622315377,0.782686159482583,0.612597624245596,-0.00489938527206366,NA,NA,-0.343929353939765,0.329926551505784,-0.0399402407830647,NA,NA,NA,NA,205
"logkpl ~ MWa + logKowb + LogSoce + Hdf + MVh + Skin.thicknessj",-374.307077605508,0.77656659977537,0.616533437205501,0.734724505591806,0.539820099117124,764.614155211015,6,-2.13004347112669,0.785174885236688,0.616499600406446,-0.00493893126103863,0.343387780167623,NA,NA,-0.0134220671419635,-0.0392562353718084,NA,7.52650200860122e-05,NA,0.148826255334368,206
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Skin.thicknessj",-374.308041290992,0.776568931137,0.616433194687696,0.734722625256652,0.539817336064027,762.616082581984,5,-2.12870037240068,0.783929938647806,0.614546148708353,-0.00489010199448025,0.330071263290206,NA,-0.0138303165492766,NA,-0.0398109840349443,NA,NA,NA,0.149191598423013,207
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Skin.thicknessj",-374.308225428777,0.776569376606545,0.616433067923016,0.734722265966695,0.539816808107235,762.616450857554,5,-2.12862704878659,0.783930388339905,0.614546853762755,-0.00488973238404567,0.343886838057669,NA,NA,-0.0137891429254651,-0.0398073923802767,NA,NA,NA,0.149252972751178,208
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + MVh",-374.310285945724,0.77657436146479,0.616499768841921,0.734718245442453,0.539810900186036,762.620571891448,5,-2.11470913271851,0.783935420449048,0.614554743434626,-0.00494906283982731,0.32976320866069,NA,-0.0136707304311714,NA,-0.0393942625105698,NA,7.57499007059059e-05,NA,NA,209
"logkpl ~ MWa + logKowb + LogSoce + Hdf + MVh",-374.310468203058,0.776574802388195,0.616499826634045,0.734717889814545,0.539810377613538,762.620936406117,5,-2.11463226572591,0.783935865551916,0.614555441298631,-0.00494879625283299,0.343418172539027,NA,NA,-0.0136288342086568,-0.0393896086846019,NA,7.59024878827168e-05,NA,NA,210
"logkpl ~ MWa + logKowb + LogSaqd + Hdf",-374.311448617791,0.776577174246576,0.616398643039176,0.734715976779639,0.539807566535259,760.622897235583,4,-2.11323889438932,0.782696868362025,0.612614387743721,-0.0048995736518284,0.329895571969418,NA,-0.014040705118245,NA,-0.0399493723782356,NA,NA,NA,NA,211
"logkpl ~ MWa + logKowb + LogSoce + Hdf",-374.311635555589,0.776577626494765,0.61639850761411,0.734715612015244,0.539807030538934,760.623271111178,4,-2.11315924947775,0.782697324174085,0.612615101269272,-0.0048992079993874,0.34392155737487,NA,NA,-0.0139996258647474,-0.0399458329526322,NA,NA,NA,NA,212
"logkpl ~ MWa + logKowb + Hdf + MVh + Skin.thicknessj",-374.335373962116,0.776635057638228,0.616445732271564,0.734669287268842,0.539738961656108,762.670747924233,5,-2.10701403947518,0.783996691954528,0.614650812995643,-0.00485401620730329,0.338230548144277,NA,NA,NA,-0.037847137913644,NA,0.000126013347781975,NA,0.167961300290758,213
"logkpl ~ MWa + logKowb + Hdf + Skin.thicknessj",-374.338651332576,0.77664298702698,0.616270439480037,0.73466289081669,0.539729563143136,760.677302665153,4,-2.10352372457672,0.78276319976968,0.612718226913669,-0.00476613571371249,0.338841218873932,NA,NA,NA,-0.0387215218785345,NA,NA,NA,0.169581790696083,214
"logkpl ~ MWa + logKowb + Hdf + MVh",-374.339700283769,0.776645524914579,0.616413128674738,0.734660843536657,0.539726555025992,760.679400567539,4,-2.08918567408094,0.782765757656702,0.61272223135987,-0.00486369243074879,0.338175076308457,NA,NA,NA,-0.0379734114307727,NA,0.000127618249621661,NA,NA,215
"logkpl ~ MWa + logKowb + Hdf",-374.343061988385,0.776653658455129,0.616242716578481,0.734654282234594,0.539716914405627,758.686123976769,3,-2.08547625211117,0.781538320811991,0.610802146897626,-0.00477477631355409,0.338793058447526,NA,NA,NA,-0.038860274298466,NA,NA,NA,NA,216
"logkpl ~ MWa + LogSaqd + LogSoce + MVh + Skin.thicknessj",-374.70269985048,0.777524283336493,0.617296854077625,0.733951214938087,0.538684385909094,763.405399700959,5,-2.17386128306192,0.784894346520831,0.616059135200362,-0.00540714630065142,NA,NA,-0.361413919825949,0.354812343716965,NA,NA,0.000444210788198588,NA,0.208579687141366,217
"logkpl ~ MWa + logKowb + LogSaqd + MVh + Skin.thicknessj",-374.707287641126,0.777535395935014,0.617308001772471,0.73394223158676,0.538671199306553,763.414575282253,5,-2.17395978308839,0.784905564454396,0.616076745111474,-0.00540734835067374,0.354788368699506,NA,-0.00663889360892367,NA,NA,NA,0.000444137397423281,NA,0.208543904333973,218
"logkpl ~ MWa + logKowb + LogSoce + MVh + Skin.thicknessj",-374.707373370649,0.777535603591548,0.617307824252343,0.733942063716319,0.538670952892169,763.414746741298,5,-2.17388502150038,0.784905774079282,0.616077074182997,-0.0054070328729115,0.361409602698318,NA,NA,-0.00659859110383674,NA,NA,0.000444247694772273,NA,0.208596040946191,219
"logkpl ~ MWa + LogSaqd + LogSoce + MVh",-374.709352263975,0.777540396939709,0.617269093019987,0.733938188729792,0.538665264875968,761.41870452795,4,-2.15244201673709,0.783667681579889,0.614135035152798,-0.00542322295976377,NA,NA,-0.361542496569426,0.354683283593796,NA,NA,0.000446864909541755,NA,NA,220
"logkpl ~ MWa + logKowb + LogSaqd + MVh",-374.7139375825,0.777551503780363,0.617280241891742,0.733929209687709,0.538652084832825,761.427875165,4,-2.15254416516486,0.783678875946252,0.61415258060438,-0.00542342225306117,0.354659334666225,NA,-0.00689647792499075,NA,NA,NA,0.000446791137208345,NA,NA,221
"logkpl ~ MWa + logKowb + LogSoce + MVh",-374.714026633383,0.777551719486462,0.617280064094225,0.733929035303256,0.538651828861169,761.428053266766,4,-2.15246409985414,0.783679093352189,0.614152921357309,-0.00542311074665573,0.361538195750206,NA,NA,-0.00685625581389062,NA,NA,0.000446901881155834,NA,NA,222
"logkpl ~ MWa + logKowb + MVh + Skin.thicknessj",-374.714322623858,0.777552436458453,0.617251238340821,0.733928455677055,0.538650978052506,761.428645247716,4,-2.1615647512386,0.783679815974164,0.6141540539653,-0.00535609676505113,0.358503127071625,NA,NA,NA,NA,NA,0.000463028088279153,NA,0.21710376996211,223
"logkpl ~ MWa + logKowb + MVh",-374.72154084077,0.777569921210011,0.617219996498376,0.733914320061592,0.538630229191469,759.443081681539,3,-2.13873309204952,0.782460346282517,0.612244193504556,-0.00537078367883352,0.358518867695315,NA,NA,NA,NA,NA,0.000466559406567266,NA,NA,224
"logkpl ~ MWa + LogSaqd + LogSoce + Skin.thicknessj",-374.745526924848,0.777628025740692,0.616998574852839,0.733867340988277,0.538561274169204,761.491053849696,4,-2.16878392695331,0.783756000925837,0.614273468987261,-0.00513696602713176,NA,NA,-0.366180532896918,0.357859936967554,NA,NA,NA,NA,0.216603703391956,225
"logkpl ~ MWa + logKowb + LogSaqd + Skin.thicknessj",-374.750098883701,0.777639101468592,0.617009778129055,0.733858385225218,0.538548129565364,761.500197767403,4,-2.16888325264121,0.783767163934266,0.614290967261563,-0.00513721081020835,0.357835639764742,NA,-0.00835747224384819,NA,NA,NA,NA,NA,0.216566731460734,226
"logkpl ~ MWa + logKowb + LogSoce + Skin.thicknessj",-374.750205594692,0.777639359981528,0.617009756148016,0.733858176190475,0.53854782276161,761.500411189384,4,-2.16880840092149,0.783767424484373,0.614291375682867,-0.00513683293887568,0.366176870178023,NA,NA,-0.00831812903429049,NA,NA,NA,NA,0.216620156908118,227
"logkpl ~ MWa + LogSaqd + LogSoce",-374.752700740513,0.777645404626825,0.616945571075819,0.733853288425854,0.538540648933439,759.505401481026,3,-2.14650404107377,0.782536304442481,0.612363067770495,-0.00515198819892508,NA,NA,-0.36634366918552,0.357744795071768,NA,NA,NA,NA,NA,228
"logkpl ~ MWa + logKowb + LogSaqd",-374.757270046684,0.777656474175847,0.616956779998839,0.733844337287622,0.53852751136911,759.514540093367,3,-2.14660714132639,0.782547443611994,0.612380501503667,-0.00515223036095477,0.357720523274217,NA,-0.00863569357795828,NA,NA,NA,NA,NA,NA,229
"logkpl ~ MWa + logKowb + LogSoce",-374.757380290651,0.777656741253573,0.616956752229049,0.733844121318391,0.538527194393561,759.514760581303,3,-2.14652685714947,0.782547712369471,0.612380922134692,-0.0051518563113756,0.366340025331299,NA,NA,-0.00859643804212447,NA,NA,NA,NA,NA,230
